Index,Category,Content,Category_Id
32,Output Devices,"আউটপুট ইউনিট  - কম্পিউটারের কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট বা সিপিইউ প্রাপ্ত তথ্য বা ইনপুটকে ব্যবহারকারীর দেওয়া নির্দেশ অনুযায়ী প্রক্রিয়াকরণের কাজ সম্পন্ন করে। 
প্রক্রিয়াকরণের কাজ সম্পন্ন হলে তার ফল পাওয়া যায়। এই ফলকেই বলা হয় আউটপুট । 
প্রক্রিয়াকরণের পর যে সকল যন্ত্রের সাহায্যে ফল পাওয়া যায়, সে সকল যন্ত্রকে আউটপুট ডিভাইস বলা হয়। ",3
33,Output Devices,"মনিটর বা ডিসপ্লে হল কম্পিউটারের জন্য একটি ইলেকট্রনিক দৃষ্টি সহায়ক প্রদর্শক। একটি মনিটর সাধারণত ডিসপ্লে ডিভাইস, সার্কিট, আবরণ, এবং পাওয়ার সাপ্লাই দিয়ে গঠিত। কম্পিউটারের প্রধান আউটপুট ডিভাইস হিসাবেই বেশি ব্যবহার করা হয়।
 সাধারণত মনিটর বলতে বুঝি টেলিভিশনের মতো বড় আকৃতির যন্ত্রকে, কিন্তু প্রযুক্তিতে মনিটরের ধারণা অ্যারও ব্যাপক অর্থে ব্যবহার হয়। মনিটর হল সেই সরঞ্জাম যাতে সিস্টেমে চলমান প্রক্রিয়া সরাসরি দেখা যায়।
মনিটর একটি বহুল ব্যবহৃত অউটপুট সরঞ্জাম যা ছাড়া বর্তমানে কম্পিউটিং অসম্ভব। মোবাইল ফোন থেকে শুরু করে মহাকাশ প্রযুক্তিতে মনিটর ব্যবহার হচ্ছে। অতিতে যখন মনিটর তৈরি করা হয় তখন তা ছিল আকার আকৃতিতে বিশাল, এতে প্রচুর বিদ্যুৎ খরচ হত। 
প্রথম দিকে সব মনিটরে ক্যাথোড রে টিউব ব্যবহার হত। টিউব এর বিপরীত পাশে ফসফরাসের প্রলেপ লাগানো থাকতো। যখন টিউব থেকে প্রচণ্ড গতিতে ইলেকট্রন টিউব থেকে বেরিয়ে এসে ফসফরাসে আঘাত করে তখন তা আলো বিকিরণ করে এবং এই আলো সামগ্রিক ভাবে বোধগম্য চিত্র ফুটিয়ে তোলে।",3
34,Output Devices,"প্রিন্টার হল একটি পেরিফেরাল যন্ত্র। যা মানুষের বোধগম্য গ্রাফ, ছবি, শব্দ, লেখা কাগজে (সাধারণত) ছাপায়। সবচেয়ে সাধারণ প্রিন্টার দুটি হল সাদা-কালো এবং রঙিন। সাদা কালো লেজার প্রিন্টারগুলো দিয়ে কাগজপত্রাদি, দলিলাদি প্রিন্ট করা হয়। আর রঙিন ইন্ক জেট প্রিন্টার দিয়ে উচ্চ ও ছবির সমমানের ফলাফল পাওয়া যায়।
পৃথিবীর প্রথম কম্পিউটার প্রিন্টার ছিল ১৯'শতকের চার্লস ব্যবেজ কর্তৃক আবিষ্কৃত ডিফারেন্স ইঞ্জিনের জন্য যন্ত্রটি। এই যন্ত্রটিতে লোহার রডে অক্ষর ছাপা থাকতো আর কাগজগুলো রডের নিচে রাখা হত। এভাবে ছাপার কাজ করা হত। 
প্রথম বাণিজ্যিক প্রিন্টারগুলো যেমন ইলেক্ট্রিক টাইপরাইটার এবং টেলিটাইপ মেশিন এই পদ্ধতিতে কাজ করত। দ্রুতগতির প্রিন্ট নেয়ার চাহিদা থেকে নতুন ধরনের পদ্ধতি আবিষ্কারের প্রয়োজনীয়তা দেখা দিল, বিশেষ করে কম্পিউটারের সাথে ব্যবহারের জন্য। 
১৯৮০ দশকে ব্যপকভাবে ব্যবহৃত যন্ত্রগুলো যেমন ডেইজি হুইল পদ্ধতির মিল ছিল টাইপরাইটারের সাথে। লাইন প্রিন্টার একই ধরনের আউটপুট দিত কিন্তু আরেকটু দ্রুত গতিতে। ডট মেট্রিক্স পদ্ধতি যাতে লেখা এবং গ্রাফ বা ছবি একত্রে প্রিন্ট করা যেত, কিন্তু তা নিম্ন মানের হত। ব্লুপ্রিন্টের মত উচ্চ মানের গ্রাফিক্সের জন্য প্লটার ব্যবহার করা হত।",3
35,Output Devices,"ব্যক্তিগত প্রিন্টার বানানো হয়েছে একক ব্যক্তির ব্যবহারের উদ্দেশ্যে যা হয়ত শুধুমাত্র একটি কম্পিউটারেই ব্যবহার করা হবে। এগুলোতে একটি কাগজ মুদ্রণ করতে খুব কম ঝামেলা করতে হয়। প্রিন্টারটি বসাতে তেমন কোন অভিজ্ঞতার প্রয়োজন হয় না। এগুলোর নকশা করা হয়েছে কম পরিমাণ মুদ্রণের এবং স্বল্প ক্ষমতার মুদ্রণ কাজের জন্য। তাই এগুলো সাধারণত নিম্ন গতি সম্পন্ন হয় যেমন ৬ থেকে প্রায় ২৫ পাতা প্রতি মিনিটে এবং প্রতি পাতা অনুসারে খরচ বেশি পড়ে। কিছু প্রিন্টার রয়েছে যেগুলো মেমোরি কার্ড বা ডিজিটাল ক্যামেরা বা স্ক্যানার থেকে প্রিন্ট করতে পারে।
নেটওয়ার্ক বা বন্টিত প্রিন্টারের নকশা করা হয়েছে উচ্চ পরিমাণ ও দ্রুত গতির জন্য। এগুলো সাধারণত একই নেটওয়ার্কে থাকা অনেকেই ব্যবহার করে এবং প্রিন্টের গতি ৪৫ থেকে ১০০ পাতা প্রতি মিনিটে। জেরক্স ৯৭০০ প্রতি মিনিটে ১২০ পাতা পর্যন্ত প্রিন্ট করতে পারে।
ভার্চুয়াল প্রিন্টার হল এমন এক প্রিন্টার যা বাস্তবিক প্রিন্টারের মতই আচরণ করে কিন্তু আসলে একটি সফটওয়্যার। একটি থ্রীডি প্রিন্টার হল এমন এক যন্ত্র যা তৃতীয় মাত্রার বস্তু তৈরি করতে পারে থ্রিডি মডেল বা অন্যান্য উৎস । ",3
36,Output Devices,"ডট মেট্রিক্স প্রিন্টার আগের দিনের প্রিন্টার। এটি একধরনের ইমপেক্ট প্রিন্টার যা ছোট পিন ব্যবহার করে কালিকে কাগজে ছাপায়। এই প্রিন্টারের সুবিধা হল এতে অক্ষরের সাথে সাথে গ্রাফ বা ছবিও ছাপানো যায়। কিন্তু লেখাগুলোর মান ভাল হয় না।
এই প্রিন্টারের ছাপার গতি অনেক কম । লাইন প্রিন্টার একবারে একলাইন করে প্রিন্ট করে। এতে চার ধরনের নকশা দেখা যায়:
ড্রাম প্রিন্টার, এতে একটি ঘুর্ণিত ড্রাম থাকে যাতে সব অক্ষর থাকে আবার এগুলো স্থান পরিবর্তন করে প্রতিবার প্রিন্টের সময়। আইবিএম ১১৩২ প্রিন্টার এমন একটি ড্রিম প্রিন্টারের উদাহরণ।",3
37,Output Devices,"প্লটার এক ধরনের প্রিন্টার।স্থপতি, প্রকৌশলী এবং অন্যান্য ধরনের নক্সাবিদ এবং যারা মানচিত্র তৈরি করেন তাদের সূক্ষ্মাতিসূক্ষ্ম রেখার সুস্পষ্ট ও সঠিক ব্যবহারের জন্য প্লটার ব্যবহার করা হয় । 
প্লটারে অনেক চওড়া কাগজ প্রিন্ট নেওয়া যায়, যা মানচিত্র এবং বিভিন্ন প্রকার নক্সার জন্য অপরিহার্য ।
 প্লটার হচ্ছে কম্পিউটার চালিত এক ধরনের বড় প্রিন্টার এবং আউটপুট যন্ত্র। স্থপতি, প্রকৌশলী এবং অন্যান্য ধরনের নক্সাবিদ এবং যারা মানচিত্র তৈরি করেন তাদের সূক্ষ্মাতিসূক্ষ্ম রেখার সুস্পষ্ট ও সঠিক ব্যবহারের জন্য প্লটার ব্যবহার করা হয় ।",3
38,Output Devices,"প্রজেক্টর হলো একটি ইলেকট্রোনিক যন্ত্র যার মাধ্যমে কম্পিউটারের কোন তথ্য, ছবি, ভিডিও বড় স্ক্রিনে মাধ্যেমে দেখানো হয়। বিভিন্ন সভা, সেমিনার, ওয়ার্কশপ, ক্লাসরুম ইত্যাদি ক্ষেত্রে মাল্টিমিডিয়া প্রজেক্টরের ব্যবহার দেখা যায়। প্রজেক্টরের মাধ্যেমে কম্পিউটারে রাখা ডেটা অনেক বড় করে প্রদর্শন করে। সময়ের সাথে প্রজেক্টরেরও পরিবর্তন হয়েছে। আসুন যেনে নিই বাজারে কি ধরনের প্রজেক্টর আসছে।
সিআরটি প্রজেক্টরঃ সিআরটি প্রজেক্টর সর্বপ্রথম টেকনোলজির প্রজেক্টর, যেটা সম্পূর্ণ ট্র্যাডিশনাল সিআরটি টিভি’র ন্যায় কাজ করতো।সিআরটি প্রজেক্ট আকারে অনেক বড় ছিল।
 তিনটি আলাদা কালারের সবুজ, লাল, এবং নীল স্ক্রীনের উপর ইমেজ তৈরি করার জন্য আলো ছড়াতো।সব আলোর বিন্দু গুলো একত্রিত হয়ে স্ক্রীনের উপর একটি সম্পূর্ণ কালার ইমেজ তৈরি করে। তবে এটি অনেক বেশি ইলেক্ট্রিসিটি খরচ হয়। এটি বর্তমানের এইচডি টিভি, ডিভিডি প্লেয়ারের সাথে কাজ করতে পারে। ",3
39,Output Devices,"কটি ছোট এলসিডি স্ক্রীন লাগানো থাকে, যেটাতে ইমেজ তৈরি হয়। আর স্ক্রীনের সামনে একটি বিস্তর ম্যাগনিফাইড লেন্স লাগানো থাকে, যেটা ছোট স্ক্রীনের পিকচারের আয়তন বাড়িয়ে দেয়ালে বড় সাইজ ইমেজের সৃষ্টি করে। 
এলসিডি প্রজেক্টর যথেষ্ট পোর্টেবল হওয়াই সহজেই যেখান সেখানে বহন করা যায়।
ডিএলপি প্রজেক্টরঃ ডিজিটাল মাইক্রোমিরর ডিভাইজ নামক একটি মাইক্রোচিপের সমন্বয়ে ডিএলপি প্রজেক্টর তৈরি করা হয়। এটা উদ্ভবনের পরে লেটেস্ট এলসিডি প্রজেক্টর কেউ আদিম টেকনোলোজি বলে মনে হবে।
ডিএলপি প্রজেক্টরের মধ্যে একটি আয়তক্ষেত্রাকার চিপের ডিভাইজ আছে যেটার মধ্যে দুই মিলিয়ন মাইক্রোস্কোপিক আয়না থাকে। এই চিপের মধ্যে থাকা দুই মিলিয়ন ক্ষুদ্র মিরর পিক্সেল হিসেবে কাজ করে। এবং এর মধ্যদিয়ে বিভিন্ন রঙের আলো পরিচালিত করে স্ক্রীনের উপর বড় ইমেজ তৈরি করে। ডিভিডি, ব্লু-রে প্লেয়ার যেকোনো ভিডিও সোর্স থেকে এটি বড় স্ক্রীন প্রজেক্ট হিসেবে ব্যবহার করতে পারবেন।",3
40,Output Devices,"ফ্লপি এর ব্যবহার শুরু হয় প্রথম ১৯৭৩ সালে। এটি ডিসক্রিট নামে বহুল পরিচিত। প্রথমদিকে তৈরি ফ্লপি ডিস্ক গুলো দেখতে অনেকটা গানের রেকর্ডারের মতো ছিল। 
এই মেমোরি টি প্লাস্টিকের উপর চৌম্বক পদার্থের প্রলেপ দিয়ে তৈরি করা হতো। সাগত ফ্লপের ধারণ ক্ষমতা ছিল খুবই কম। 
একটি ফ্লপি ডিস্ক ডাটা ধারণের ক্ষমতা ছিল ১.৪৪ মেগাবাইট। সময়ের পরিক্রমায় আধুনিক মেমোরি ও পেনড্রাইভ আসার ফলে ফ্লপি ডিস্ক এর ব্যবহার দিন দিন হারিয়ে গেছে।",3
41,Processing Unit,"কম্পিউটার ব্যবস্থার মস্তিষ্ককে বলা হয় সেন্ট্রাল প্রসেসিং ইউনিট (সি পি ইউ বা কেন্দ্রীয় প্রক্রিয়ণ বিভাগ)। বস্তুত, এটিই মূল কম্পিউটার। এর প্রধান অংশগুলি হলো কন্ট্রোল ইউনিট বা নিয়ন্ত্রণ শাখা, প্রাইমারি স্টোরেজ ইউনিট বা প্রাথমিক সংরক্ষণ শাখা এবং অ্যারিথমেটিক অ্যান্ড লজিক ইউনিট বা পাটিগণিত ও যুক্তি সংক্রান্ত শাখা।
কি বোর্ড ও মাউস এই সি পি ইউ-র সঙ্গেই তারের মাধ্যমে যুক্ত থাকে। অর্থাৎ, কি বোর্ড বা মাউসের মাধ্যমে যে কাজ করা হয়, তার ফলাফল সি পি ইউ হয়ে কম্পিউটারের পর্দায় আমরা দেখতে পাই। 
আমরা জানি, কম্পিউটার চলে বিদ্যুতে। সি পি ইউ-র সঙ্গেই বিদ্যুৎ সংযোগ যুক্ত থাকে। সি পি ইউ-এ পাওয়ার নামক একটি সুইচ আছে, যেটি টিপে কম্পিউটার চালু করতে হয়।",4
42,Processing Unit,"কোনও কম্পিউটার ব্যবস্থায় এক জায়গা থেকে আরেক জায়গায় তথ্যের জোগানকে বজায় রাখে কন্ট্রোল ইউনিট। 
বস্তুত, কন্ট্রোল ইউনিট একটি কম্পিউটারের বিভিন্ন যন্ত্রাংশের ক্ষেত্রে কেন্দ্রীয় স্নায়ুতন্ত্র বা সেন্ট্রাল নার্ভাস সিস্টেমের ভূমিকা পালন করে।
 একটি কম্পিউটারের বিভিন্ন অংশের মধ্যে তথ্যের আদান-প্রদানকে পরিচালনা করে কন্ট্রোল ইউনিট।",4
43,Processing Unit," অ্যারিথমেটিক অ্যান্ড লজিক ইউনিট (এ এল ইউ ) - এটিকে কম্পিউটারের গণনা শাখা বলা যেতে পারে। অঙ্ক ও যুক্তি সংক্রান্ত যাবতীয় কাজকর্ম করে এ এল ইউ। শুধু সমস্ত রকম গণনার কাজই নয়, সেগুলির তুলনাও করা হয় এ এল ইউ-এর মাধ্যমে। 
প্রকৃতপক্ষে, কম্পিউটারের প্রসেসর নামে একটি বৈদ্যুতিন যন্ত্রাংশ থাকে, যার আবার একটি অংশ এ এল ইউ। এর কাজের গতি মানুষের কল্পনার বাইরে। কিন্তু প্রসেসর যদি স্মৃতি থেকে তথ্য না পায়, তা হলে তার পক্ষে কাজ করা সম্ভব নয়। 
যে হেতু প্রসেসরের গতি বেশি, তাই সে যদি একই রকম উচ্চগতিসম্পন্ন বৈদ্যুতিন স্মৃতি থেকে তথ্য আহরণ করতে পারে, তা হলেই তার পক্ষে দক্ষতার সঙ্গে কাজ করা সম্ভব। কাজেই তাকে র‍্যামের কাছ থেকে তথ্য নিতে হয়। অপর পক্ষে র‍্যামের কয়েকটি অসুবিধা আছে।
 যদিও র‍্যামের পক্ষে উচ্চ গতিতে তথ্য সরবরাহ করা সম্ভব, কিন্তু র‍্যামের সঞ্চিত তথ্য কম্পিউটার বন্ধ করলে মুছে যায়। তা ছাড়া র‍্যামের তথ্যধারণ ক্ষমতাও সীমিত। এ ক্ষেত্রে হার্ড ডিস্ক অনেক তথ্য চিরন্তন ভাবে ধরে রাখতে পারলেও একটি নির্দিষ্ট সীমারেখা ছাড়িয়ে দ্রুতগতিতে তথ্য সরবরাহ করতে পারে না। 
প্রসেসর ও হার্ড ডিস্কের সমন্বয়ে কম্পিউটারের এমন একটি ব্যবস্থা করা হয়েছে, যাতে হার্ড ডিস্কে সঞ্চিত তথ্য প্রয়োজন অনুযায়ী র‍্যামে সঞ্চিত হয় আর প্রসেসর তার দরকারমতো র‍্যাম থেকে তথ্য জোগাড় করতে পারে।",4
44,Processing Unit,"কেন্দ্রীয় প্রক্রিয়াকরন ইউনিট (সিপিইউ) হল একটি কম্পিউটারের মধ্যাবস্থিত বৈদ্যুতিক পরিবাহি যন্ত্র যা প্রোগ্রামের দেয়া নির্দেশনা পালন করে। বিশেষভাবে দেয়া এসব নির্দেশনা পালন করতে গিয়ে এটি বিভিন্ন গাণিতিক, যৌক্তিক কার্যাবলি, নিয়ন্ত্রণ ও ইনপুট আউটপুট কার্যাদি সম্পন্ন করে। ১৯৬০ দশকের শুরুর দিকে এই নামে যন্ত্রটিকে ডাকা শুরু হয়।[১]
বছরের পর বছর নানাভাবে উন্নীত, পরিমার্জিত বিভিন্ন সংস্করন করার ফলে এতে নকশা, আকৃতিগত এবং বাস্তবায়নে বৈপ্লবিক পরিবর্তন এসেছে কিন্তু এর মূল কাজের ধরন একই রকম রয়ে গেছে। 
সিপিইউ'র প্রধান উপাদানগুলোর মধ্যে আছে এএলইউ (গাণিতিক যুক্তি অংশ), সিইউ (নিয়ন্ত্রণ অংশ)। 
এএলইউ গাণিতিক এবং যুক্তিমুলক কাজগুলো সম্পাদন করে আর সিইউ স্মৃতি থেকে নির্দেশনা নেয়, নির্দেশনাগুলোর সংকেত উদ্ধার করে সেগুলোকে সম্পাদন করে এবং প্রয়োজন মতে এএলইউ থেকে সেবা ব্যবহার করে।",4
45,Processing Unit,"প্রথমদিকের সিপিইউগুলো প্রয়োজন অনুসারে নকশা করা হত, কখনো বড় কম্পিউটার অনুযায়ী, কখনো শুধু একটি কম্পিউটারে কাজে লাগবে এমন হিসেবে। কিন্তু এর ব্যবহার কমে যায় যখন একই প্রসেসর দিয়ে অনেক কাজ করা যেত। 
সমন্বিত সার্কিট ট্রান্জিষ্টরে ব্যবহারের জন্য পৃথকভাবে মেইনফ্রেম এবং মিনিকম্পিউটারের যুগে এই নির্দিষ্ট মানের প্রসেসর জনপ্রিয় হয়ে উঠে। সমন্বিত সার্কিটের কারণেই জটিল নকশার সিপিইউ তৈরি করা সহজ হয়ে ওঠে। সেইসাথে যন্ত্রাংশ দিন দিন ছোট হতে থাকে এবং আরো জটিল নকশার সিপিইউ তৈরি সম্ভব হয়।
 বর্তমানের আধুনিক ঘরানার জীবনযাপনে ডিজিটাল যন্ত্রাংশগুলো আগের কম্পিউটারের সীমাবদ্ধ ব্যবহার পেছনে ফেলে এসেছে। বাচ্চাদের খেলনা, ফোন থেকে শুরু করে অটোমোবাইলে অত্যাধুনিক মাইক্রোপ্রসেসরগুলো পাওয়া যায়।",4
46,Processing Unit,"সিপিইউতে ব্যবহৃত যন্ত্রাংশের বিকল্প এবং প্রযুক্তিগত উদ্ভবের কারণে সিপিইউ'র নকশা দিন দিন জটিল হতে থাকে। এতে করে আরো ছোট এবং নির্ভরযোগ্য বৈদ্যুতিক যন্ত্রাংশ তৈরী সহজ হয়। প্রথম এধরনের অগ্রগতি দেখা যায় ট্রানজিষ্টরের উদ্ভবের পর। ১৯৫০-১৯৬০ দশকে ট্রানজিষ্টর দিয়ে বানানো সিপিইউ আগের মত বড়, অনির্ভরযোগ্য এবং ভঙ্গুর হত না। এই সুবিধার কারণে আরো জটিল এবং নির্ভরযোগ্য সিপিইউ তৈরী করা শুরু হয় যেগুলোতে এক বা একাধিক আলাদা আলাদা উপাদান থাকত।
এই সময়ে, একটি উৎপাদন পদ্ধতি আবিষ্কার করা হয় যাতে আন্তঃসংযোগের মাধ্যমে ট্রানজিষ্টরগুলো ছোট জায়গায় বসানো হত। একটি সমন্বিত সার্কিটে, সেমিকন্ডাক্টর নির্ভর চিপে, বড় পরিমানের ট্রানজিষ্টর বসিয়ে উৎপাদন করা হত। 
প্রথমে খুব সাধারণ বিশেষত্বহীন ডিজিটাল সার্কিটগুলো সমন্বিত সার্কিটে বসানো হত যেমন নর গেট। এই বিশেষত্বের কারণে সমন্বিত সার্কিটগুলোকে ছোট-মাপের অঙ্গিভূতকরন যন্ত্রাংশ  বলে ডাকা হত। পুরো একটা এসএসআই সমন্বিত সার্কিট সংবলিত সিপিইউ তৈরী করতে হাজার হাজার স্বতন্ত্র চিপের প্রয়োজন হত। 
কিন্তু তবুও তা খুব কম জায়গা এবং শক্তি খরচ করত আগের পৃথক ট্রানজিষ্টর নকশাগুলোর থেকে। সময়ের সাথে সাথে মাইক্রো বৈদ্যুতিক প্রযুক্তি উন্নয়ন হতে লাগল, সেই সাথে একটি সিপিইউ তৈরী করতে ট্রানজিষ্টরের ব্যবহার বাড়তে লাগল এতে করে স্বতন্ত্র সমন্বিত সার্কিটের ব্যবহার কমে গেল। মধ্যম আকারের এবং বড় আকারের সমন্বিত সার্কিটে ট্রানজিষ্টরের ব্যবহার শত থেকে হাজারে বেড়ে দাড়াল।",4
47,Processing Unit,"১৯৭০ দশকে ফেডেরিকো ফ্যেগিনের নকশা করা পদ্ধতি সিপিইউগুলোর নকশা এবং প্রয়োগিক ব্যবহারে পূর্ন পরিবর্তন আনে। প্রথম বাণিজ্যিকভাবে পাওয়া মাইক্রোপ্রসেসরের (ইন্টেল ৪০০৪) সময় থেকে (১৯৭০) এবং প্রথম ব্যাপকভাবে ব্যবহৃত মাইক্রোপ্রসেসর (ইন্টেল ৮০৮০)সময় থেকে (১৯৭৪) এই প্রকারের সিপিইউগুলো ব্যবহার সম্পূর্নভাবে প্রচলন শুরু হয়, আগের প্রসেসরগুলোর পরিবর্তে। 
মেইনফ্রেম এবং মিনিকম্পিউটার উৎপাদনকারী প্রতিষ্ঠানগুলো সেই সময় নিজস্ব সমন্বিত সার্কিট উন্নয়নকারী প্রোগ্রাম চালু করে যাতে তাদের পুরনো কম্পিউটারগুলোর নকশা নতুন রূপে রূপান্তর করে। 
তারা নির্দেশনার সাথে খাপ খায় এমন মাইক্রোপ্রসেসর তৈরি করে যেগুলো পুরনো হার্ডওয়্যার ও সফটওয়্যারের সাথে সাথে নতুনগুলোতেও খাপ খায়। বর্তমানের ব্যক্তিগত কম্পিউটারের অগ্রগতি ও সাফল্যের জন্য সিপিইউ বলতে মাইক্রোপ্রসেসরকেই আমরা বুঝে থাকি। এখন কয়েকটি সিপিইউ একটি মাত্র প্রক্রিয়াকরন চিপে থাকতে পারে।",4
48,Processing Unit,"সিপিইউ যে আকারেরই হোক না কেন তাদের কাজ হল নির্দেশিত নির্দেশনাগুলো নির্বাহ করা যাকে প্রোগ্রাম বলা হয়। নির্দেশনাগুলো কম্পিউটারের স্মৃতিতে রাখা হয়। তিন ধাপে প্রায় প্রত্যেকটি সিপিইউ কাজ করে সেগুলো হল নির্দেশনা আনায়ন, নির্দেশনার অর্থোদ্ধার এবং নির্বাহ করা।
কোন নির্দেশনা নির্বাহ করার পর,পরবর্তী নির্দেশনার ক্ষেত্রে একই প্রক্রিয়া পুনরায় হয়, সাধারনত পরবর্তী নির্দেশনা আনায়ন করার মধ্য দিয়ে এটা শুরু হয়। যদি কোন জাম্প নির্দেশনা নির্বাহ করা হয়, প্রোগ্রাম কাউন্টার পরিবর্তন করা হয় যাতে এটি নির্দেশনার ঠিকানা বহন করে (যেখানে জাম্প করতে হবে) এবং প্রোগ্রামটি নির্বাহ চালিয়ে যেতে থাকে। 
জটিল নকশার সিপিইউগুলোতে একাধিক নির্দেশনা আনায়ন, অর্থোদ্ধার ও নির্বাহ করা হয় একই সাথে। বনর্নার এই অংশে ""ক্লাসিক আরআইএসসি পাইপলাইন"" কি তাকে বুঝানো হচ্ছে, যেটা কিনা অনেক বৈদ্যুতিক যন্ত্রাংশে খুবই সাধারণ মানের সিপিইউতে ব্যবহৃত হয় (প্রায়শই এক মাইক্রোকন্টোলার হিসেবে অভিহিত করা হয়)। এটিতে সিপিইউ ক্যাশ থাকে না।
কিছু নির্দেশনা নিজের কাজের জন্য প্রোগ্রাম কাউন্টার ব্যবহার করে সরাসরি ফলাফলের ডেটা উৎপাদন না করে, এধরনের নির্দেশনাগুলোকে সাধারনত ""জাম্প"" বলা হয় এবং প্রোগ্রামকে সহজতর করে লুপ, শর্তারোপিত নির্বাহ এবং কার্য সাধনের উপস্থিতির মত আচরন করে। কিছু প্রসেসরে, অন্যান্য নির্দেশনাগুলো বিটসের অবস্থা পরিবর্তন করে ""ফ্ল্যাগস"" রেজিষ্টারে। এই ফ্ল্যাগগুলো দিয়ে প্রোগ্রামের আচরন পরিবর্তন করা যায়।",4
49,Processing Unit,"সিপিইউ নকশায় নির্দেশনা সমষ্টি থাকে, এতে সাধারন ক্রিয়ার তালিকা থাকে। এ ক্রিয়াগুলো হতে পারে দুই সংখ্যার যোগ, বিয়োগ, সংখ্যার তুলনা অথবা প্রোগ্রামের বিভিন্ন অংশে লাফিয়ে চলা। 
প্রত্যেকটি সাধারন ক্রিয়াকে প্রতিনিধিত্ব করে বিশেষ একটি বিটের ক্রম। ঐ বিশেষ ক্রিয়ার জন্য ক্রমকে অপকোড বলে। 
একটি কম্পিউটার প্রোগ্রামে নির্দেশনা নির্বাহ করার জন্য, সিপিইউ অপকোডের পাশাপাশি যুক্তি ব্যবহার করে ঐ নির্দেশনার জন্য। সুতরাং একটি কম্পিউটার প্রোগ্রাম হল নির্দেশনার ক্রম এবং প্রত্যেকটি নির্দেশনার ক্রমে একটি অপকোড এবং যুক্তি থাকে।",4
50,Processing Unit,"গাণিতিক যুক্তি অংশ একটি ডিজিটাল সার্কিট যা পূর্ণসংখ্যার গণনা এবং বিট অনুসারে যুক্তি ক্রিয়া চালায়। এখানে প্রদত্ত ইনপুটগুলো হল: শব্দের ডেটা যেগুলো পরিচালনা করা হবে অপারেন্ডে, আগের ক্রিয়া থেকে অবস্থান তথ্য এবং নিয়ন্ত্রণ অংশ থেকে একটি কোড যা নির্দেশ করবে কোন ক্রিয়াটি চালাতে হবে।
 যে ক্রিয়াটি নির্বাহ হবে তার উপর নির্ভর করে অপারেন্ডগুলো অভ্যন্তরীন সিপিইউ রেজিষ্টার বা বহিস্ত স্মৃতি থেকে আসে অথবা গাণিতিক যুক্তি তাৎক্ষনিকভাবে তা তৈরী করে নেয়।
যখন সব ইনপুট সংকেতগুলো স্থাপিত এবং সঞ্চারিত হয় গাণিতিক যুক্তির মধ্য দিয়ে গাণিতিক যুক্তির আউটপুটে কার্য নির্বাহের ফলাফল দেখায়। শব্দের ডেটা হয়ত রেজিষ্টার বা স্মৃতিতে জমা হয়, অবস্থান তথ্য যা সাধারনত বিশেষ অভ্যন্তরীন সিপিইউ রেজিষ্টারে (যা এই উদ্দেশ্যে খালি রাখা হয়) জমা হয়।",4
,,,
